JPS_ID	作品名	作品名かな	作品名_重複	作品名かな_重複
52037	飛鳥山花見	あすかやまはなみ	8	1
114585	弭形角器	ゆはずがたかくき	8	1
97257	鉄刀残片	てっとう	7	53
93964	鉄鉾	てつほこ	7	25
16275	鍾	しょう	7	18
16337	鐘	しょう	7	18
3028	鐔	ツバ	7	16
89002	突線紐3式銅鐸	とつせんちゅうさんしきどうたく	7	13
117863	伎楽面  酔胡従	ぎがくめん　すいこじゅう	7	10
88977	外縁付鈕2式銅鐸	がいえんつきちゅうにしきどうたく	7	9
3378	湖州鏡	コシュウキョウ	7	9
89619	敲石	たたきいし	7	9
146280	加彩楽人	かさいがくじん	7	8
4703	雪景山水図	セッケイサンスイズ	7	8
631	陶棺	トウカン	7	8
151199	蓮花文棰先瓦	れんげもんたるきさきがわら	7	8
63126	煕寧元宝	きねいげんぽう	7	8
739	夔鳳鏡	キホウキョウ	7	8
93087	虺龍文鏡	きりゅうもんきょう	7	8
52977	芦に雁	あし　かり	7	7
44604	寒山拾得	かんざんじっとく	7	7
89556	環状石斧	かんじょうせきふ	7	7
176112	金剛薩埵坐像	コンゴウサッタザゾウ	7	7
88950	轡	くつわ	7	7
640	袈裟襷文銅鐸	ケサダスキモンドウタク	7	7
71642	剣	けん	7	7
60593	元祐通宝	げんゆうつうほう	7	7
15042	五鈷杵	ごこしょ	7	7
92664	五鈴鏡	ごれいきょう	7	7
49474	鯉の滝登り	こい　たきのぼ	7	7
145981	紅釉瓶	こうゆうへい	7	7
2674	黒釉兎毫斑碗（禾目天目） 建窯	コクユウトゴウハンワン(ノギメテンモク) ケンヨウ	7	7
52867	座頭の喧嘩	ざとう　けんか	7	7
90325	三角縁三神二獣鏡	さんかくぶちさんしんにじゅうきょう	7	7
12	三環鈴	サンカンレイ	7	7
4561	山水墨意図	サンスイボクイズ	7	7
161639	仔犬水滴	こいぬすいてき	7	7
12676	指輪	ゆびわ	7	7
16456	耳飾	みみかざり	7	7
4243	七言律詩	シチゴンリッシ	7	7
1415	小直衣 熾仁親王所用	コノウシ タルヒトシンノウショヨウ	7	7
93085	埴輪 人物頭部	はにわ じんぶつとうぶ	7	7
51065	新吉原櫻之景色	しんよしわらさくらのけしき	7	7
89714	深鉢形土器残片	ふかばちがたどきざんぺん	7	7
60254	政和通宝	せいわつうほう	7	7
15135	聖徳太子絵伝	しょうとくたいしえでん	7	7
145678	青磁皿	せいじさら	7	7
78266	青磁双耳瓶	せいじそうじへい	7	7
88632	石製鎌	せきせいかま	7	7
96174	石製垂飾	せきせいすいしょく	7	7
89540	石刀	せきとう	7	7
173179	先朝宝翰 手札	センチョウホウカン テフダ	7	7
79868	染付菊花文方形水滴	そめつけきっかもんほうけいすいてき	7	7
79629	染付透彫方形盃台	そめつけすかしぼりほうけいさかずきだい	7	7
164151	祖霊像	それいぞう	7	7
71644	槍	やり	7	7
143586	草書尺牘冊	そうしょせきとくさつ	7	7
151502	打製石器　有茎鏃	だせいせっき　ゆうけいぞく	7	7
1008	帯	オビ	7	7
98953	台付壺	だいつきつぼ	7	7
49535	鷹	たか	7	7
159879	男の顔	おとこ　かお	7	7
96070	中細形銅矛	なかぼそがたどうほこ	7	7
12675	釣針	つりばり	7	7
90837	鉄剣残欠	てっけんざんけつ	7	7
38826	渡唐天神図	ととうてんじんず	7	7
71816	刀身残片	とうしんざんぺん	7	7
5592	当麻曼荼羅図	タイママンダラズ	7	7
14797	能面　中将	のうめん　ちゅうじょう	7	7
89009	馬形埴輪	うまがたはにわ	7	7
15821	毘沙門天立像	びしゃもんてんりゅうぞう	7	7
144312	仏頭	ぶっとう	7	7
173266	墳墓表飾石造遺物 方台	フンボヒョウショクセキゾウイブツ ホウダイ	7	7
145785	粉青刷毛目碗	ふんせいはけめわん	7	7
15371	文殊菩薩像	もんじゅぼさつぞう	7	7
150833	宝相華文磚	ほうそうげもんせん	7	7
89475	磨製石斧残片	ませいせきふざんぺん	7	7
81524	面寄牙彫根付	めんよせげちょうねつけ	7	7
71966	薬師如来立像	やくしにょらいりゅうぞう	7	7
1746	立雛	タチビナ	7	7
53784	和藤内	わとうない	7	7
56442	偈頌	げじゅ	7	7
63859	磬幣	けいへい	7	7
16380	錞于	じゅんう	7	7
58685	ロザリオ残欠	ざんけつ	7	6
12646	三角縁神獣鏡	さんかくぶちしんじゅうきょう	7	6
95193	遮光器土偶残片	しゃこうきどぐうざんぺん	7	6
116879	飾矢筒	かざりやづつ	7	6
92583	単龍環頭柄頭	たんりゅうかんとうつかがしら	7	6
95924	鉄刀残片	てっとうざんぺん	7	6
88744	頭椎大刀残欠	かぶつちのたちざんけつ	7	6
91332	頭椎大刀残欠	かぶつちのたち	7	6
72052	銅鋺	どうわん	7	6
78631	徳利	とくり	7	6
146053	緑釉壺	りょくゆうつぼ	7	6
12805	捩文鏡	ねじもんきょう	7	6
58114	狂言面　祖父	きょうげんめん　おおじ	7	5
109847	剣形石製品	けんがたせきせいひん	7	4
93534	埴輪 挂甲の武人	はにわ　けいこう　ぶじん	7	4
109845	剣形石製品	けんがたせきせひん	7	3
95557	埴輪 挂甲の武人	はにわ けいこうのぶじん	7	3
117013	マキリ鞘（小刀鞘）	まきりさや(こがたなさや)	7	2
117321	マキリ鞘（小刀鞘）	こがたなさや	7	2
117328	マキリ鞘（小刀鞘）	さや　こがたなさや	7	2
117019	マキリ鞘（小刀鞘）	さや（こがたなさや）	7	1
58885	ロザリオ残欠	ろざりおざんけつ	7	1
94598	外縁付鈕２式銅鐸	がいえんつきちゅう２しきどうたく	7	1
14801	狂言面　祖父	きょうげんめん　おじ	7	1
67743	元祐通宝	げんゆうつほう	7	1
49272	鯉の滝登り	こいのたきのぼり	7	1
90674	三角縁神獣鏡	さんかくしんじゅうきょう	7	1
114249	遮光器土偶残片	しゃこうきどぐうざんんぺん	7	1
117157	飾矢筒	かざりやづづ	7	1
114871	単龍環頭柄頭	たんりゅうかんこうつかがしら	7	1
72491	銅鋺	どうまり	7	1
78615	徳利	とっくり	7	1
146011	緑釉壺	りょきゅうつぼ	7	1
3212	捩文鏡	ネジリモンキョウ	7	1
161396	鉄鏃残欠	てつぞく	6	69
79246	碗	わん	6	41
88322	埦	わん	6	41
120759	銅鼓拓本	どうこ	6	13
89000	突線鈕3式銅鐸	とつせんちゅうさんしきどうたく	6	13
12657	沓	くつ	6	10
95284	小玉	こだま	6	9
52552	蟹	かに	6	8
116633	笠	かさ	6	8
72506	菊枝双鳥鏡	きくえだそうちょうきょう	6	7
91157	脚付埦	きゃくつきわん	6	7
67727	元豊通宝	げんゆうつうほう	6	7
146250	五彩花鳥文皿	ごさいかちょうもんさら	6	7
3215	五獣鏡	ゴジュウキョウ	6	7
3864	詩書	シショ	6	7
3057	洲浜菊花双鳥鏡	スハマキッカソウチョウキョウ	6	7
60587	紹聖元宝	しょうせいげんぽう	6	7
606	埴輪 馬	ハニワ ウマ	6	7
119967	銅鼓拓本	どうこたくほん	6	7
16387	博山爐	はくさんろ	6	7
118788	[帯図]	おびず	6	6
154548	アンフォリスコス	あんふぉりすこす	6	6
16327	オルドス鍑	おるどすふく	6	6
88404	ガラス管玉	がらすくだたま	6	6
160917	ククリ	くくり	6	6
144197	ダーキニー立像	だーきにーりゅうぞう	6	6
162077	ワヤン・クリ　シリハン	わやん・くり　しりはん	6	6
81733	按摩木彫根付	あんまもくちょうねつけ	6	6
3804	一行書	イチギョウショ	6	6
52227	猿廻し	さるまわ	6	6
162453	翁面	おきなめん	6	6
93934	家形埴輪	いえがたはにわ	6	6
4623	花卉図冊	カキズサツ	6	6
159978	霞の構図	かすみ　こうず	6	6
78647	灰釉片口	かいゆうかたくち	6	6
90107	管状土錘	かんじょうどすい	6	6
114857	丸瓦	まるがわら	6	6
107281	顔面把手	がんめんとって	6	6
106762	器台形土器	きだいがたどき	6	6
116628	弓	ゆみ	6	6
49205	橋の上下	はし うえした	6	6
58201	狂言面　猿	きょうげんめん　さる	6	6
2980	金銅火舎	コンドウカシャ	6	6
3054	金銅三鈷杵	コンドウサンコショ	6	6
88796	圭頭大刀	けいとうたち	6	6
57288	経巻残欠	きょうかんざんけつ	6	6
49574	鶏合せ	とりあわ	6	6
67212	元豊通宝	げんぽうつうほう	6	6
161621	虎水滴	とらすいてき	6	6
52061	江之嶋遊りやうあわびとりの圖	えのしまゆう　　　　　　　　　ず	6	6
151804	甲骨	こうこつ	6	6
93144	香炉形土器	こうろがたどき	6	6
167756	香炉盆類 香炉盆	コウロボンルイ コウロボン	6	6
78160	刷毛目茶碗	はけめちゃわん	6	6
146007	三彩壺	さんさいつぼ	6	6
78516	三耳壺	さんじこ	6	6
4889	四季花鳥図屏風	シキカチョウズビョウブ	6	6
161643	獅子水滴	ししすいてき	6	6
63124	至和元宝	しわげんぽう	6	6
57661	詩書屏風	ししょびょうぶ	6	6
170678	錫茶托	スズチャタク	6	6
3161	秋草双鳥鏡	アキクサソウチョウキョウ	6	6
76379	小札	こざね	6	6
110494	埴輪 馬鐸（模造）	はにわ ばたく	6	6
101115	埴輪 帽子を被る男子	はにわ ぼうしをかぶるだんし	6	6
91668	埴輪残片	はにわざんぺん	6	6
78733	色絵唐花文鉢	いろえからはなもんはち	6	6
114795	人形装飾付土器残片	ひとがたそうしょくつきどきざんぺん	6	6
532	星雲文鏡	セイウンモンキョウ	6	6
97943	石製小玉	せきせいこだま	6	6
71594	石櫃	いしびつ	6	6
89647	赤色顔料付着貝殻	せきしょくがんりょうふちゃくかいがら	6	6
79958	染付方形水滴	そめつけほうけいすいてき	6	6
71332	線刻蔵王権現鏡像	せんこくざおうごんげんきょうぞう	6	6
161698	太鼓に唐子水滴	たいこにからこすいてき	6	6
149898	打製石器　ナイフ	だせいせっき　ないふ	6	6
92091	打製石斧残片	だせいせきふざんぺん	6	6
163154	大珠	たいしゅ	6	6
5550	探幽縮図	タンユウシュクズ	6	6
71777	短刀残欠	たんとうざんけつ	6	6
16141	誕生釈迦仏立像	たんじょうしゃかぶつりゅうぞう	6	6
4836	地蔵菩薩像	ジゾウボサツゾウ	6	6
51031	竹に虎	たけ　とら	6	6
89656	注口付壺形土器	ちゅうこうつきつぼがたどき	6	6
92605	長頸瓶	ちょうけいへい	6	6
94208	直刀	ちょくとう	6	6
16626	泥塔経	でいとうきょう	6	6
104328	土製赤彩丸玉	どせいせきさいまるだま	6	6
71692	刀身残欠	とうしんざんけつ	6	6
72012	銅錫杖頭	どうしゃくじょうとう	6	6
88919	銅鈴	どうれい	6	6
547	銅戈	ドウカ	6	6
110757	二重口縁壺	にじゅうこうえんつぼ	6	6
58168	能面　増女	のうめん　ぞうおんな	6	6
58073	能面　邯鄲男	のうめん　かんたんおとこ	6	6
2951	萩双鳥鏡	ハギソウチョウキョウ	6	6
4600	美人図	ビジンズ	6	6
148948	筆	ふで	6	6
49399	品川座敷の遊興	しながわざしき　ゆうきょう	6	6
94760	変形獣形鏡	へんけいじゅうけいきょう	6	6
88364	有蓋高坏	ゆうがいたかつき	6	6
37761	羅漢像	らかんぞう	6	6
15439	六器	ろっき	6	6
1877	椀類 うなぎ椀	ワンルイ ウナギワン	6	6
1905	椀類 平椀	ワンルイ ヒラワン	6	6
15281	梵鐘	ぼんしょう	6	6
149933	楔形石器	くさびがたせっき	6	6
508	罍	ライ	6	6
95251	蜻蛉玉	とんぼだま	6	6
162637	霙真形釜	みぞれしんなりがま	6	6
116582	イナウ（儀礼用の木幣）	ぎれいよう きへい	6	5
88387	画文帯環状乳神獣鏡	がもんたいかんじょうにゅうしんじゅうきょう	6	5
78472	灰釉茶碗	かいゆうちゃわん	6	5
160717	褐釉刻線文壺	かつゆうこくせんもんつぼ	6	5
94115	剣菱形杏葉	けんびしがたぎょうよう	6	5
95780	細形銅矛	ほそがたどうほこ	6	5
5163	四季山水図屏風	シキサンスイズビョウブ	6	5
88217	子持装飾付脚付壺	こもちそうしょくつききゃくつきつぼ	6	5
89567	鹿角製鏃	ろっかくせいぞく	6	5
15378	釈迦三尊像	しゃかさんぞんぞう	6	5
116491	前垂	まえだれ	6	5
96351	槍先形尖頭器	やりさきがたせんとうき	6	5
96072	中細形銅剣	なかぼそがたどうけん	6	5
76922	鉄鏃残欠	てつぞくざんけつ	6	5
94983	土馬	どば	6	5
144155	白色ターラー菩薩坐像	しろいろたーらーぼさつざぞう	6	5
116569	サパンペ（儀礼用の冠）	ぎれいよう　かんむり	6	4
72614	金銅輪宝	こんどうりんぽう	6	4
89568	切断痕のある鹿角片	せつだんあとのあるろっかくへん	6	4
2972	素文懸鏡	ソモンカケカガミ	6	4
93230	双龍環頭柄頭	そうりゅうかんとうつかがしら	6	4
67221	天聖元宝	てんせいげんぽう	6	4
145700	粉青印花菊花文鉢	ふんせいいんかきっかもんはち	6	4
53773	仮名手本忠臣蔵八段目	かなでほんちゅうしんぐらはちだんめ	6	3
53776	仮名手本忠臣蔵八段目	かなてほんちゅうしんぐらはちだんめ	6	3
48533	江の島	えのしま	6	3
51961	江の島	え　しま	6	3
82	四区袈裟襷文銅鐸	ヨンクケサダスキモンドウタク	6	3
3034	秋草蝶鳥鏡	アキクサチョウチョウキョウ	6	3
72253	秋草蝶鳥鏡	あきくさちょうとりきょう	6	3
145706	青磁象嵌雲鳳文鉢	せいじぞうがんうんぽうもんはち	6	3
145762	青磁象嵌雲鳳文鉢	せいじぞうがんうんほうもんはち	6	3
117216	サパンペ（儀礼用の冠）	ぎれいようのかんむり	6	2
16587	金銅輪宝	こんどうりんぼう	6	2
89580	切断痕のある鹿角片	せつだんこんのあるろっかくへん	6	2
3324	素文懸鏡	ソモンカケキョウ	6	2
97788	双龍環頭柄頭	そうりょうかんとうつかがしら	6	2
60589	天聖元宝	てんしょうげんぽう	6	2
145782	粉青印花菊花文鉢	ふんせいいんかきくかもんはち	6	2
116578	イナウ（儀礼用の木幣）	いなう(ぎれいようのきへい)	6	1
100445	画文帯環状乳神獣鏡	がもんたいかんじょうにゅうしんきょう	6	1
78481	灰釉茶碗	はいゆうちゃわん	6	1
160719	褐釉刻線文壺	かつゆうこくせもんつぼ	6	1
71	剣菱形杏葉	ケンビシケイギョウヨウ	6	1
63127	元豊通宝	げんほうつうほう	6	1
95779	細形銅矛	ぼそがたどうほこ	6	1
169656	四季山水図屏風	シキサンズイズビョウブ	6	1
55	四区袈裟襷文銅鐸	ヨンクケサタスキモンドウタク	6	1
56	四区袈裟襷文銅鐸	ヨンクゲサタスキモンドウタク	6	1
170954	四区袈裟襷文銅鐸	ヨンクゲサダスキモンドウタク	6	1
110569	子持装飾付脚付壺	こもちそうしょくつききゃくつきこ	6	1
114577	鹿角製鏃	ろっかくせいやじり	6	1
169011	釈迦三尊像	シャカサンソンゾウ	6	1
3156	洲浜菊花双鳥鏡	スハマキッガソウチョウキョウ	6	1
161554	洲浜菊花双鳥鏡	すはまきくかそうちょうきょう	6	1
117175	前垂	ﾏｴﾀﾚ	6	1
110315	槍先形尖頭器	さりさきがたせんとうき	6	1
164270	短刀残欠	たんとうとうざんけつ	6	1
162343	中細形銅剣	ちゅうぼそがたどうけん	6	1
96056	土馬	土馬	6	1
144165	白色ターラー菩薩坐像	はくしょくたーらーぼさつざぞう	6	1
93784	広口壷	ひろくちつぼ	5	25
57441	延喜式	えんぎしき	5	23
88305	坩	かん	5	15
117027	シトキ（首飾）	くびかざり	5	12
109196	土製丸玉	せきせいまるだま	5	12
86	蟠ち文鏡	バンチモンキョウ	5	9
150574	花文軒丸瓦	かもんのきまるがわら	5	7
79375	櫛	くし	5	7
50151	三代目瀬川菊之丞	さんだいめせがわきくのじょう	5	7
15290	阿弥陀如来像	あみだにょらいぞう	5	6
90645	三角縁二神二獣鏡	さんかくぶちにしんにじゅうきょう	5	6
15459	釈迦如来立像	しゃかにょらいりゅうぞう	5	6
174303	手鑑「翰墨場」 詩書断簡	テカガミ「カンボクジョウ」 シショダンカン	5	6
3574	書幅	ショフク	5	6
38417	鍾馗図	しょうきず	5	6
93357	埴輪 女子	はにわ じょし	5	6
93973	埴輪 男子	はにわ だんし	5	6
172128	食籠	ジキロウ	5	6
2941	瑞花双鳥鏡	ズイカソウチョウキョウ	5	6
51715	忠臣藏・二段目	ちゅうしんぐら　にだんめ	5	6
150278	日光鏡	にっこうきょう	5	6
119121	武蔵国堀之内東光寺板碑拓本	むさしのくにほりうちとうこうじいたびたくほん	5	6
4997	墨梅図	ボクバイズ	5	6
141994	墨梅図軸	ぼくばいず	5	6
75961	矢	や	5	6
90105	有溝土錘	ゆうこうどすい	5	6
897	檜扇	ヒオウギ	5	6
127016	《神皇紀略》	じんのうきりゃく	5	5
161536	アラバストロン	あらばすとろん	5	5
117600	タマダスキ（首飾）	たまだすき　くびかざり	5	5
176250	チョルテン	チョルテン	5	5
144103	ツォンカパ坐像	つぉんかぱざぞう	5	5
162385	パナリ焼壺	ぱなりやきつぼ	5	5
89941	みみずく土偶残片	みみずくどぐうざんぺん	5	5
89984	鞍金具	くらかなぐ	5	5
64478	永楽通宝	えいらくつうほう	5	5
92716	円頭大刀	えんとうたち	5	5
